Date,Open,High,Low,Close,Adj Close,Volume
2010-09-27,61.990002,62.580002,61.270000,62.540001,38.470558,106227900
2010-10-04,62.520000,64.529999,61.840000,64.379997,39.602394,105572000
2010-10-11,64.360001,65.650002,63.930000,65.190002,40.100666,100420200
2010-10-18,65.190002,66.800003,64.589996,66.339996,40.808075,103017000
2010-10-25,66.680000,66.809998,65.089996,66.489998,40.900337,97258200
2010-11-01,66.720001,70.000000,66.629997,70.000000,43.059467,132863300
2010-11-08,69.489998,71.900002,69.459999,70.989998,43.668442,131435500
2010-11-15,71.010002,71.220001,68.559998,70.540001,43.664848,106234100
2010-11-22,70.099998,70.300003,68.320000,69.230003,42.853962,68240100
2010-11-29,68.860001,71.660004,68.300003,71.190002,44.067204,114867600
2010-12-06,71.199997,72.220001,71.059998,72.180000,44.680027,98006000
2010-12-13,72.410004,72.750000,71.570000,72.169998,44.673843,118050600
2010-12-20,72.239998,73.199997,71.879997,73.199997,45.311417,63816100
2010-12-27,72.809998,73.690002,72.809998,73.120003,45.261883,62042400
2011-01-03,73.720001,75.900002,73.639999,75.589996,46.790848,101723000
2011-01-10,75.129997,78.000000,74.580002,77.839996,48.183613,97851600
2011-01-17,77.790001,79.099998,76.769997,78.980003,48.889271,99933700
2011-01-24,78.849998,79.980003,77.930000,78.989998,48.895473,115357400
2011-01-31,79.919998,83.980003,79.010002,83.279999,51.551010,129726900
2011-02-07,83.449997,84.000000,81.610001,82.820000,51.266277,85702700
2011-02-14,82.070000,85.110001,81.889999,84.500000,52.581886,116159400
2011-02-21,84.970001,88.230003,84.730003,85.339996,53.104580,122012400
2011-02-28,85.870003,86.559998,83.550003,85.080002,52.942802,102114500
2011-03-07,85.839996,86.080002,80.099998,82.120003,51.100849,92630900
2011-03-14,81.669998,82.639999,78.800003,80.849998,50.310577,123808200
2011-03-21,81.870003,83.930000,81.860001,83.620003,52.034271,83313600
2011-03-28,83.860001,84.940002,82.610001,84.680000,52.693863,77505300
2011-04-04,84.260002,86.220001,84.070000,85.949997,53.484146,75508300
2011-04-11,85.949997,86.150002,82.379997,84.290001,52.451172,80984700
2011-04-18,83.110001,86.430000,82.440002,86.360001,53.739288,56122900
2011-04-25,86.290001,88.000000,85.889999,87.980003,54.747383,81575000
2011-05-02,88.099998,88.129997,81.589996,82.690002,51.455566,113741200
2011-05-09,83.010002,83.760002,79.419998,80.870003,50.323017,99624400
2011-05-16,80.220001,82.580002,79.599998,81.570000,51.046494,86692400
2011-05-23,80.220001,83.129997,80.070000,82.629997,51.709831,80145800
2011-05-30,83.279999,83.750000,80.180000,81.180000,50.802444,78614700
2011-06-06,80.930000,81.870003,79.720001,79.779999,49.926308,92340700
2011-06-13,80.000000,80.820000,78.330002,79.019997,49.450703,100490200
2011-06-20,78.650002,81.120003,76.779999,76.779999,48.048912,118658900
2011-06-27,76.879997,82.089996,76.720001,82.010002,51.321861,95920500
2011-07-04,81.300003,82.599998,80.849998,82.419998,51.578423,70617900
2011-07-11,81.300003,83.459999,81.120003,83.000000,51.941380,104490000
2011-07-18,82.290001,85.410004,82.080002,85.220001,53.330688,81089100
2011-07-25,84.199997,85.129997,79.760002,79.790001,49.932571,101220500
2011-08-01,80.820000,81.180000,72.070000,74.820000,46.822338,169439700
2011-08-08,72.739998,73.440002,67.029999,72.000000,45.057598,249826800
2011-08-15,73.040001,74.750000,69.669998,69.800003,43.969296,138392000
2011-08-22,72.150002,73.919998,69.580002,72.639999,45.758297,145914300
2011-08-29,73.330002,74.870003,71.500000,72.139999,45.443344,115058400
2011-09-05,70.139999,74.339996,69.910004,71.010002,44.731506,98928600
2011-09-12,70.339996,74.750000,69.870003,74.550003,46.961475,131584900
2011-09-19,72.910004,74.980003,67.930000,69.309998,43.660622,133854900
2011-09-26,70.010002,74.589996,69.500000,72.629997,45.751995,141689700
2011-10-03,72.050003,74.519997,69.209999,73.559998,46.337837,144187700
2011-10-10,74.730003,78.230003,74.650002,78.110001,49.204033,97977800
2011-10-17,77.870003,80.160004,77.019997,80.129997,50.476494,113708500
2011-10-24,79.919998,82.199997,79.050003,81.480003,51.326904,127707900
2011-10-31,80.589996,80.639999,75.449997,78.519997,49.462315,130886600
2011-11-07,78.820000,79.949997,77.029999,79.720001,50.218231,94955300
2011-11-14,79.529999,79.849998,77.099998,77.900002,49.364136,102510500
2011-11-21,76.529999,77.330002,73.900002,73.900002,46.829395,72715600
2011-11-28,75.839996,80.739998,75.330002,79.790001,50.561810,110592400
2011-12-05,80.879997,81.860001,79.550003,81.339996,51.543995,98347000
2011-12-12,80.730003,81.809998,78.660004,80.160004,50.796272,115074400
2011-12-19,80.239998,85.230003,79.379997,85.220001,54.002731,86457100
2011-12-26,84.970001,85.629997,84.010002,84.760002,53.711231,43549400
2012-01-02,85.970001,86.669998,84.919998,85.120003,53.939342,70432600
2012-01-09,85.000000,86.209999,83.820000,84.879997,53.787258,72485200
2012-01-16,85.750000,87.489998,84.959999,87.489998,55.441177,67985900
2012-01-23,87.500000,87.940002,85.769997,85.830002,54.389267,77549400
2012-01-30,85.269997,85.500000,83.190002,84.919998,53.812618,101524800
2012-02-06,84.870003,86.440002,83.349998,83.800003,53.102898,77984200
2012-02-13,84.339996,86.120003,83.849998,85.620003,54.553185,69714000
2012-02-20,86.040001,87.470001,86.040001,87.339996,55.649059,50636200
2012-02-27,87.150002,87.830002,85.849998,86.330002,55.005547,69916200
2012-03-05,86.169998,87.089996,84.050003,84.300003,53.712105,80153200
2012-03-12,84.500000,86.930000,84.129997,86.440002,55.075611,97569500
2012-03-19,86.080002,87.180000,85.019997,85.550003,54.508549,65038700
2012-03-26,86.180000,87.250000,84.910004,86.730003,55.260395,72169300
2012-04-02,86.599998,87.669998,84.349998,84.820000,54.043430,60635700
2012-04-09,83.980003,84.360001,81.879997,82.949997,52.851955,75999600
2012-04-16,83.239998,86.050003,83.129997,85.300003,54.349277,77922000
2012-04-23,84.529999,87.180000,84.389999,86.080002,54.846252,73941800
2012-04-30,85.959999,87.519997,84.400002,84.570000,53.884163,61715100
2012-05-07,84.290001,84.790001,82.540001,83.099998,52.947517,74340800
2012-05-14,82.269997,83.150002,81.029999,81.470001,52.266571,82913200
2012-05-21,81.419998,82.959999,79.959999,82.080002,52.657906,71972700
2012-05-28,82.639999,82.639999,77.470001,77.919998,49.989079,97349700
2012-06-04,78.089996,81.230003,77.129997,80.839996,51.862404,95867100
2012-06-11,81.620003,83.449997,80.169998,83.220001,53.389275,91577100
2012-06-18,82.510002,85.389999,82.050003,82.110001,52.677162,176712400
2012-06-25,81.220001,85.699997,79.779999,85.570000,54.896900,110963300
2012-07-02,85.440002,86.279999,84.199997,84.800003,54.402916,48292000
2012-07-09,84.519997,85.570000,82.830002,85.470001,54.832745,84013700
2012-07-16,84.830002,86.379997,84.099998,85.949997,55.140675,71272700
2012-07-23,84.800003,87.849998,83.500000,87.449997,56.102985,87340700
2012-07-30,87.279999,87.889999,85.500000,87.550003,56.167152,66220600
2012-08-06,87.550003,88.500000,87.150002,88.440002,56.738140,58253400
2012-08-13,88.099998,88.910004,87.769997,88.400002,57.081024,48391100
2012-08-20,88.070000,88.410004,86.930000,88.050003,56.855030,49169800
2012-08-27,88.070000,88.400002,87.019997,87.300003,56.370728,49370800
2012-09-03,87.330002,90.000000,86.519997,89.919998,58.062519,52053400
2012-09-10,89.820000,92.400002,89.400002,92.300003,59.599308,71342700
2012-09-17,91.919998,92.500000,90.089996,91.919998,59.353928,70983400
2012-09-24,91.309998,92.570000,90.930000,91.449997,59.050461,59816300
2012-10-01,91.790001,93.000000,91.169998,92.550003,59.760742,51576600
2012-10-08,92.150002,93.360001,90.510002,91.029999,58.779251,57630500
2012-10-15,91.349998,93.669998,90.540001,92.150002,59.502430,58223100
2012-10-22,91.669998,92.260002,89.680000,90.620003,58.514503,58833600
2012-10-29,91.029999,91.940002,90.059998,90.269997,58.288490,43362800
2012-11-05,90.040001,92.050003,86.610001,87.209999,56.312607,69822600
2012-11-12,87.269997,87.989998,85.059998,86.449997,56.171391,66977500
2012-11-19,87.400002,89.089996,86.769997,89.089996,57.886745,49035400
2012-11-26,88.320000,88.690002,86.279999,88.139999,57.269470,71326300
2012-12-03,88.550003,88.639999,87.099998,88.599998,57.568344,58315200
2012-12-10,88.580002,90.370003,87.919998,88.080002,57.230499,64567400
2012-12-17,88.360001,89.739998,87.010002,87.230003,56.678204,95007600
2012-12-24,87.129997,87.680000,85.070000,85.099998,55.294212,44740200
2012-12-31,85.040001,89.089996,84.699997,88.959999,57.802277,60650600
2013-01-07,88.309998,89.709999,87.290001,89.610001,58.224590,61663600
2013-01-14,89.459999,90.940002,89.000000,90.800003,58.997810,59043400
2013-01-21,90.269997,91.800003,90.209999,91.730003,59.602097,44994900
2013-01-28,91.669998,91.930000,89.360001,90.040001,58.503998,70654200
2013-02-04,89.410004,90.190002,87.610001,88.610001,57.574860,61671300
2013-02-11,88.349998,88.809998,87.800003,88.360001,57.779217,56392900
2013-02-18,88.540001,89.820000,88.360001,89.199997,58.328499,47295300
2013-02-25,89.879997,90.190002,87.699997,89.430000,58.478889,67424900
2013-03-04,89.129997,90.150002,88.349998,88.970001,58.178089,62102600
2013-03-11,89.010002,89.910004,88.540001,89.370003,58.439671,77480300
2013-03-18,88.739998,89.389999,87.900002,89.290001,58.387341,59094700
2013-03-25,89.500000,90.980003,88.660004,90.110001,58.923531,55066400
2013-04-01,90.129997,90.989998,88.400002,89.010002,58.204250,55956700
2013-04-08,89.110001,89.339996,88.150002,88.989998,58.191174,63076000
2013-04-15,88.290001,88.669998,85.019997,87.449997,57.184151,84669900
2013-04-22,87.610001,89.889999,87.290001,88.000000,57.543793,66979000
2013-04-29,88.260002,90.190002,87.480003,90.019997,58.864689,61648800
2013-05-06,90.250000,91.849998,89.790001,90.139999,58.943161,60087900
2013-05-13,89.800003,91.879997,89.430000,91.760002,60.417583,53290700
2013-05-20,91.610001,93.500000,91.000000,91.529999,60.266140,72320100
2013-05-27,92.940002,93.180000,90.459999,90.470001,59.568199,54413100
2013-06-03,90.529999,91.510002,89.000000,91.449997,60.213463,67444800
2013-06-10,91.930000,91.940002,89.589996,90.580002,59.640633,57635900
2013-06-17,90.970001,92.269997,88.790001,89.480003,58.916348,83465600
2013-06-24,88.949997,90.750000,88.019997,90.349998,59.489193,83221300
2013-07-01,90.389999,91.610001,89.959999,91.570000,60.292469,40094800
2013-07-08,91.959999,93.809998,91.900002,93.400002,61.497398,65011700
2013-07-15,93.190002,95.250000,92.769997,95.169998,62.662834,54050100
2013-07-22,94.870003,95.489998,93.839996,94.790001,62.412628,44911400
2013-07-29,94.510002,94.599998,91.250000,91.949997,60.542664,71242500
2013-08-05,91.419998,91.970001,90.430000,90.720001,59.732800,53476200
2013-08-12,90.430000,90.430000,87.650002,87.910004,58.282692,53969600
2013-08-19,87.820000,87.870003,86.389999,87.519997,58.024105,60417600
2013-08-26,87.500000,88.989998,86.580002,87.160004,57.785454,66241900
2013-09-02,87.699997,88.300003,86.800003,87.250000,57.845119,45059700
2013-09-09,87.339996,88.879997,87.279999,88.400002,58.607529,51492700
2013-09-16,88.879997,89.870003,88.370003,88.660004,58.779922,65905800
2013-09-23,88.290001,88.910004,86.610001,86.900002,57.613064,58588500
2013-09-30,86.059998,86.699997,85.279999,86.320000,57.228550,66461500
2013-10-07,85.570000,86.949997,84.790001,86.949997,57.646225,70090800
2013-10-14,86.510002,87.860001,86.510002,87.550003,58.043999,56291500
2013-10-21,87.500000,88.730003,86.839996,87.970001,58.322472,58561500
2013-10-28,87.830002,90.959999,87.610001,89.820000,59.548958,72776500
2013-11-04,90.000000,93.279999,90.000000,92.730003,61.478252,84080900
2013-11-11,92.849998,95.290001,92.070000,95.269997,63.591984,54215700
2013-11-18,95.980003,96.000000,94.290001,95.010002,63.418442,55059500
2013-11-25,95.209999,95.750000,93.300003,93.480003,62.397190,37971600
2013-12-02,93.269997,95.709999,92.919998,95.650002,63.845634,57633400
2013-12-09,95.949997,96.250000,94.160004,95.309998,63.618675,64388700
2013-12-16,96.279999,99.949997,96.029999,98.680000,65.868164,95715100
2013-12-23,99.000000,101.739998,98.330002,101.510002,67.757149,34036100
2013-12-30,101.529999,101.550003,99.139999,99.510002,66.422180,37841200
2014-01-06,99.940002,101.220001,98.889999,100.519997,67.096321,56425600
2014-01-13,99.910004,100.339996,98.250000,99.160004,66.188568,56221100
2014-01-20,98.570000,98.949997,94.820000,94.849998,63.311623,55467600
2014-01-27,95.080002,96.199997,91.699997,92.160004,61.516090,68429500
2014-02-03,91.919998,92.309998,89.250000,90.580002,60.461449,80405800
2014-02-10,90.449997,94.430000,89.360001,94.110001,63.262623,64448600
2014-02-17,94.070000,95.769997,93.360001,95.029999,63.881035,50913600
2014-02-24,95.610001,97.250000,95.160004,96.269997,64.714600,57515700
2014-03-03,95.760002,96.860001,93.269997,94.989998,63.854176,69561900
2014-03-10,95.150002,95.589996,93.290001,93.470001,62.832375,53409300
2014-03-17,93.949997,95.989998,93.010002,94.309998,63.397053,62232900
2014-03-24,94.760002,97.970001,94.059998,97.699997,65.675896,58119000
2014-03-31,98.489998,98.849998,97.180000,97.360001,65.447350,54010600
2014-04-07,97.250000,97.879997,96.239998,96.720001,65.017113,57623500
2014-04-14,97.489998,100.970001,96.739998,100.419998,67.504311,50515600
2014-04-21,100.029999,100.949997,99.860001,100.410004,67.497627,44349500
2014-04-28,100.720001,102.910004,100.309998,102.010002,68.573166,59101900
2014-05-05,101.690002,103.449997,101.260002,101.949997,68.532837,46162700
2014-05-12,102.330002,102.709999,100.320000,100.739998,68.179192,47386400
2014-05-19,100.419998,102.220001,100.419998,101.320000,68.571732,30448600
2014-05-26,101.610001,102.070000,100.370003,100.529999,68.037064,33559100
2014-06-02,100.529999,101.629997,99.589996,101.599998,68.761215,45931300
2014-06-09,101.449997,102.949997,101.000000,102.650002,69.471848,44253900
2014-06-16,102.570000,104.059998,101.449997,103.830002,70.270470,56688100
2014-06-23,104.110001,104.610001,100.660004,101.209999,68.497307,52548500
2014-06-30,101.209999,103.269997,100.519997,102.589996,69.431229,31731400
2014-07-07,102.330002,103.690002,101.320000,101.739998,68.856003,41463000
2014-07-14,102.169998,103.889999,101.739998,102.730003,69.526001,42233100
2014-07-21,102.360001,104.720001,102.059998,103.180000,69.830551,36784400
2014-07-28,103.290001,104.760002,98.180000,98.800003,66.866264,61532100
2014-08-04,98.739998,100.430000,97.629997,99.739998,67.502411,56345300
2014-08-11,99.279999,99.430000,97.820000,99.029999,67.021912,41593300
2014-08-18,99.279999,100.070000,98.080002,98.500000,67.127609,37696500
2014-08-25,98.809998,100.309998,98.500000,99.459999,67.781830,36901400
2014-09-01,99.430000,99.589996,97.809998,99.260002,67.645554,36572000
2014-09-08,98.919998,98.919998,95.629997,95.779999,65.273911,52388800
2014-09-15,95.730003,98.050003,95.400002,97.120003,66.187126,57852400
2014-09-22,96.900002,97.160004,93.800003,95.430000,65.035393,55428600
2014-09-29,94.709999,94.809998,92.059998,93.919998,64.006340,68939600
2014-10-06,94.010002,95.330002,90.900002,91.599998,62.425236,73055700
2014-10-13,91.320000,92.529999,86.910004,91.209999,62.159466,105676900
2014-10-20,90.629997,94.980003,90.629997,94.489998,64.394775,60391500
2014-10-27,93.849998,96.889999,92.769997,96.709999,65.907707,63622500
2014-11-03,96.559998,97.160004,93.889999,96.589996,65.825958,67353400
2014-11-10,96.870003,97.099998,93.830002,95.089996,65.271561,50378300
2014-11-17,94.849998,97.199997,94.129997,96.809998,66.452187,47098100
2014-11-24,96.339996,96.800003,90.110001,90.540001,62.148350,53298600
2014-12-01,90.360001,95.330002,90.279999,93.820000,64.399796,89390400
2014-12-08,92.900002,93.129997,86.599998,86.599998,59.443878,99989600
2014-12-15,87.529999,93.639999,86.190002,93.639999,64.276230,132420700
2014-12-22,92.959999,95.180000,92.449997,93.209999,63.981106,49039000
2014-12-29,93.330002,93.860001,91.809998,92.830002,63.720253,40193100
2015-01-05,92.099998,92.779999,89.019997,92.099998,63.219151,78739700
2015-01-12,91.239998,91.430000,87.260002,91.120003,62.546482,92390100
2015-01-19,91.139999,92.970001,90.379997,90.889999,62.388596,59302700
2015-01-26,90.610001,91.940002,86.029999,87.419998,60.006733,86166600
2015-02-02,87.849998,92.540001,87.500000,91.500000,62.807316,86979600
2015-02-09,91.400002,93.449997,89.790001,93.370003,64.573318,63458200
2015-02-16,92.750000,93.070000,88.580002,89.919998,62.187347,66247100
2015-02-23,89.260002,89.779999,88.080002,88.540001,61.232986,59762800
2015-03-02,88.339996,88.519997,85.320000,85.629997,59.220459,69353200
2015-03-09,86.120003,86.379997,82.680000,83.870003,58.003277,72296800
2015-03-16,83.709999,86.370003,83.269997,84.540001,58.466633,94063600
2015-03-23,85.019997,85.779999,83.330002,83.580002,57.802711,65539700
2015-03-30,84.269997,86.000000,83.849998,84.300003,58.300652,54826900
2015-04-06,85.150002,86.169998,83.809998,85.559998,59.172039,65663800
2015-04-13,85.919998,88.529999,85.239998,86.930000,60.119530,64908000
2015-04-20,87.129997,88.379997,86.339996,86.970001,60.147186,48629500
2015-04-27,87.410004,88.949997,86.760002,88.849998,61.447357,58907300
2015-05-04,89.419998,90.089996,86.919998,88.989998,61.544193,54895000
2015-05-11,88.529999,88.570000,86.400002,87.349998,60.409985,47629600
2015-05-18,87.309998,87.459999,86.209999,86.519997,60.330883,39404900
2015-05-25,86.040001,86.370003,84.769997,85.199997,59.410427,44737500
2015-06-01,85.250000,85.839996,83.779999,84.279999,58.768906,50581100
2015-06-08,84.180000,85.970001,83.860001,84.019997,58.587593,46603800
2015-06-15,83.529999,85.959999,83.190002,85.209999,59.417412,54131600
2015-06-22,85.389999,85.599998,83.489998,83.860001,58.476032,60771800
2015-06-29,83.050003,84.900002,82.110001,83.139999,57.973988,49437400
2015-07-06,82.419998,83.230003,81.489998,82.220001,57.332455,58002100
2015-07-13,82.110001,83.480003,81.790001,82.610001,57.604408,47049700
2015-07-20,82.150002,82.470001,79.720001,79.940002,55.742592,60200300
2015-07-27,79.230003,83.320000,78.930000,79.209999,55.233574,86059800
2015-08-03,78.699997,78.930000,76.620003,76.830002,53.573975,76379300
2015-08-10,77.089996,79.290001,76.330002,78.360001,54.640881,68138200
2015-08-17,77.930000,79.180000,72.070000,72.129997,50.767254,79490800
2015-08-24,67.989998,75.980003,66.550003,75.070000,52.836498,143945200
2015-08-31,74.279999,75.550003,71.510002,72.459999,50.999516,88954300
2015-09-07,73.720001,74.680000,71.800003,72.690002,51.161400,55399300
2015-09-14,72.309998,75.470001,71.760002,72.680000,51.154358,76715700
2015-09-21,73.099998,73.610001,71.720001,73.230003,51.541470,68642500
2015-09-28,72.620003,75.900002,72.139999,75.879997,53.406609,79711900
2015-10-05,76.650002,80.169998,75.790001,79.260002,55.785561,87640300
2015-10-12,79.589996,82.500000,78.489998,82.480003,58.051884,64689700
2015-10-19,82.010002,83.000000,80.110001,82.980003,58.403820,64810000
2015-10-26,82.519997,83.879997,79.730003,82.739998,58.234894,67728600
2015-11-02,82.300003,87.440002,82.089996,84.470001,59.452503,80410600
2015-11-09,83.559998,83.599998,77.940002,78.099998,54.969128,70965100
2015-11-16,77.940002,80.989998,77.910004,79.790001,56.648155,55042100
2015-11-23,79.599998,82.349998,79.059998,81.230003,57.670506,40060900
2015-11-30,81.419998,82.650002,77.029999,78.860001,55.987892,82972900
2015-12-07,77.330002,77.500000,73.790001,74.339996,52.778847,104545500
2015-12-14,74.300003,79.610001,74.089996,77.279999,54.866150,109776100
2015-12-21,77.790001,80.269997,76.650002,79.330002,56.321571,49348800
2015-12-28,78.120003,80.080002,77.430000,77.949997,55.341808,38154900
2016-01-04,77.500000,78.139999,74.500000,74.690002,53.027313,91517900
2016-01-11,75.010002,79.919998,72.559998,77.580002,55.079121,131418600
2016-01-18,77.930000,78.239998,71.550003,76.570000,54.362053,100781200
2016-01-25,75.750000,77.849998,73.900002,77.849998,55.270824,95237000
2016-02-01,76.660004,80.099998,73.550003,80.080002,56.854042,114410700
2016-02-08,79.300003,81.779999,77.580002,81.029999,57.528515,97729000
2016-02-15,81.699997,83.059998,80.279999,82.500000,59.103756,61408500
2016-02-22,82.500000,83.440002,79.669998,81.750000,58.566463,67464000
2016-02-29,81.879997,82.970001,80.050003,82.290001,58.953335,80347500
2016-03-07,82.309998,84.459999,80.930000,82.190002,58.881687,78357300
2016-03-14,81.480003,84.680000,81.019997,84.199997,60.321667,67360600
2016-03-21,83.839996,84.860001,82.930000,83.980003,60.164063,43507700
2016-03-28,84.029999,85.099998,82.389999,82.959999,59.433311,54407500
2016-04-04,83.059998,83.900002,81.989998,83.209999,59.612415,45460500
2016-04-11,83.330002,85.900002,83.279999,84.970001,60.873306,51052800
2016-04-18,84.970001,87.839996,83.860001,87.529999,62.707310,55924700
2016-04-25,87.089996,89.779999,86.349998,88.400002,63.330582,57127900
2016-05-02,88.239998,89.480003,87.360001,88.510002,63.409401,47701700
2016-05-09,88.599998,90.000000,87.230003,88.660004,63.516834,55770400
2016-05-16,89.199997,90.400002,88.449997,89.739998,64.830894,55744400
2016-05-23,89.000000,90.459999,88.820000,90.010002,65.025955,46774900
2016-05-30,90.000000,90.199997,87.610001,88.370003,63.841167,40378200
2016-06-06,88.870003,91.300003,88.690002,89.980003,65.004280,50773200
2016-06-13,89.919998,91.589996,89.110001,90.720001,65.538887,62494800
2016-06-20,91.290001,92.070000,89.150002,89.389999,64.578041,56206400
2016-06-27,88.900002,93.980003,88.110001,93.839996,67.792839,65364300
2016-07-04,93.120003,94.489998,92.250000,93.540001,67.576134,45936800
2016-07-11,93.750000,95.550003,93.650002,95.120003,68.717567,47292700
2016-07-18,94.919998,95.150002,93.459999,94.010002,67.915680,37145800
2016-07-25,93.470001,93.620003,86.120003,88.949997,64.260170,69394600
2016-08-01,88.080002,88.150002,85.580002,87.559998,63.255993,79529200
2016-08-08,88.050003,88.889999,86.010002,87.849998,63.465488,54465000
2016-08-15,88.419998,88.940002,87.370003,87.800003,63.970280,39313100
2016-08-22,87.309998,88.160004,86.849998,87.269997,63.584129,36145300
2016-08-29,87.040001,88.250000,86.089996,87.419998,63.693409,41494000
2016-09-05,87.839996,89.370003,86.800003,86.839996,63.270832,39721300
2016-09-12,86.779999,87.709999,83.559998,84.029999,61.223499,68661300
2016-09-19,84.580002,84.620003,82.309998,83.449997,60.800907,63912600
2016-09-26,83.519997,87.809998,82.290001,87.279999,63.591427,83617600
2016-10-03,86.940002,87.500000,86.070000,86.739998,63.197956,38462600
2016-10-10,87.540001,88.669998,85.430000,86.540001,63.052258,45423600
2016-10-17,86.480003,87.849998,85.699997,86.620003,63.110516,39668900
2016-10-24,86.739998,87.660004,84.139999,84.779999,61.769917,51822200
2016-10-31,83.879997,84.400002,82.760002,83.570000,60.888321,63654100
2016-11-07,84.489998,87.989998,83.660004,85.669998,62.418385,67131000
2016-11-14,85.300003,87.059998,84.330002,85.279999,62.684406,50350500
2016-11-21,86.440002,87.239998,85.970001,87.120003,64.036903,29290300
2016-11-28,86.949997,88.500000,85.080002,87.040001,63.978088,62039100
2016-12-05,87.389999,89.000000,86.699997,89.000000,65.418770,51325700
2016-12-12,90.139999,93.220001,89.760002,91.180000,67.021156,82415600
2016-12-19,91.379997,91.540001,90.019997,90.709999,66.675690,36473000
2016-12-26,90.830002,91.110001,90.010002,90.260002,66.344925,27509000
2017-01-02,90.940002,91.339996,87.820000,88.500000,65.051239,50756100
2017-01-09,88.220001,88.220001,85.860001,86.349998,63.470901,57051700
2017-01-16,86.580002,87.410004,84.589996,85.889999,63.132793,60191600
2017-01-23,85.680000,85.879997,84.750000,85.510002,62.853500,52597800
2017-01-30,85.419998,85.449997,82.540001,83.540001,61.405437,71975500
2017-02-06,83.550003,83.650002,81.169998,82.519997,60.655708,53992500
2017-02-13,82.769997,83.419998,81.440002,81.760002,60.646599,58471600
2017-02-20,82.120003,82.220001,80.760002,81.080002,60.142220,54522700
2017-02-27,81.129997,84.250000,80.809998,82.459999,61.165844,74142900
2017-03-06,82.440002,83.290001,80.309998,81.610001,60.535339,65223400
2017-03-13,81.500000,82.260002,80.440002,82.000000,60.824623,61635300
2017-03-20,81.720001,82.349998,81.150002,81.230003,60.253471,50312900
2017-03-27,80.820000,83.870003,80.790001,82.010002,60.832039,94460600
2017-04-03,82.019997,83.550003,81.330002,82.760002,61.388363,52983200
2017-04-10,83.120003,83.470001,81.570000,81.690002,60.594685,35645800
2017-04-17,81.849998,81.970001,80.300003,80.690002,59.852917,50628800
2017-04-24,81.279999,82.489998,80.809998,81.650002,60.565006,53366900
2017-05-01,81.510002,83.070000,81.400002,82.019997,60.839474,54433500
2017-05-08,82.000000,83.000000,81.650002,82.550003,61.232609,43792000
2017-05-15,83.000000,83.230003,81.419998,81.930000,61.346600,54541100
2017-05-22,82.110001,82.889999,80.830002,81.550003,61.062061,44809900
2017-05-29,81.279999,81.339996,79.260002,79.500000,59.527088,54117300
2017-06-05,79.440002,82.139999,79.400002,82.129997,61.496346,62106800
2017-06-12,82.129997,83.690002,81.559998,83.489998,62.514668,95651100
2017-06-19,83.489998,83.489998,80.760002,81.610001,61.106987,53851700
2017-06-26,81.570000,81.839996,80.410004,80.730003,60.448059,60655700
2017-07-03,80.790001,82.489998,79.809998,80.220001,60.066216,38853300
2017-07-10,80.000000,81.519997,79.959999,81.279999,60.859898,37072900
2017-07-17,81.000000,81.489998,80.000000,80.120003,59.991329,47303600
2017-07-24,80.059998,81.050003,78.269997,79.599998,59.601963,65283900
2017-07-31,79.830002,80.820000,79.599998,80.209999,60.058704,52080400
2017-08-07,80.169998,80.349998,78.199997,78.209999,58.561165,47782000
2017-08-14,78.620003,78.790001,76.050003,76.639999,57.941837,56055200
2017-08-21,76.470001,77.330002,76.080002,76.720001,58.002316,42166000
2017-08-28,76.900002,76.940002,76.050003,76.570000,57.888916,46510900
2017-09-04,76.639999,79.330002,76.610001,78.820000,59.589970,49631600
2017-09-11,79.410004,80.230003,78.900002,80.070000,60.534996,54086200
2017-09-18,79.790001,80.660004,79.669998,79.919998,60.421597,50668400
2017-09-25,80.029999,82.449997,79.980003,81.980003,61.979008,54501900
2017-10-02,81.300003,82.239998,81.250000,81.709999,61.774879,32663500
2017-10-09,81.839996,83.080002,81.760002,82.410004,62.304100,35559600
2017-10-16,82.699997,83.389999,82.330002,83.110001,62.833332,36064800
2017-10-23,83.150002,84.239998,82.010002,83.709999,63.286945,50555100
2017-10-30,83.709999,83.949997,82.910004,83.180000,62.886227,41674300
2017-11-06,83.300003,84.139999,82.419998,82.940002,62.704800,45662600
2017-11-13,82.650002,83.089996,80.150002,80.239998,61.224957,45699300
2017-11-20,80.230003,81.699997,80.010002,81.419998,62.125320,29099900
2017-11-27,81.320000,84.129997,81.019997,83.459999,63.681892,61019100
2017-12-04,83.209999,84.180000,82.169998,82.660004,63.071480,58702000
2017-12-11,83.040001,83.379997,82.480003,83.029999,63.353794,66315100
2017-12-18,83.180000,84.269997,82.330002,83.970001,64.071045,54008400
2017-12-25,83.959999,84.360001,83.639999,83.639999,63.819241,27796500
2018-01-01,83.820000,87.220001,83.660004,86.750000,66.192230,47337600
2018-01-08,86.699997,87.989998,85.930000,87.519997,66.779755,54081500
2018-01-15,87.739998,88.209999,86.599998,87.150002,66.497459,43742500
2018-01-22,87.169998,89.000000,87.050003,89.000000,67.909042,52654600
2018-01-29,88.589996,89.300003,83.000000,84.529999,64.498344,83921500
2018-02-05,83.279999,83.989998,73.900002,75.779999,57.821880,143852400
2018-02-12,77.050003,77.620003,75.169998,76.540001,58.998981,76610200
2018-02-19,76.470001,77.620003,74.870003,77.529999,59.762085,52501300
2018-02-26,77.739998,79.870003,74.480003,75.550003,58.235870,79984700
