Date,Open,High,Low,Close,Adj Close,Volume
2010-11-29,53.650002,54.900002,53.430000,54.619999,41.157070,72099200
2010-12-06,54.880001,55.340000,54.139999,54.279999,40.900871,59788600
2010-12-13,54.310001,54.750000,54.000000,54.410000,41.225582,66519100
2010-12-20,54.560001,54.560001,53.139999,53.599998,40.611866,42428000
2010-12-27,53.560001,54.259998,53.230000,53.930000,40.861900,33691700
2011-01-03,54.230000,55.070000,53.759998,54.080002,40.975548,64222400
2011-01-10,53.650002,55.360001,53.540001,54.810001,41.528660,58207200
2011-01-17,55.110001,56.270000,54.709999,55.730000,42.225716,53000500
2011-01-24,55.389999,57.900002,55.299999,56.700001,42.960670,69537900
2011-01-31,56.450001,56.580002,55.389999,56.029999,42.453014,60968300
2011-02-07,56.070000,56.730000,55.299999,55.689999,42.195419,49465900
2011-02-14,55.259998,55.570000,54.349998,55.380001,41.960548,71515300
2011-02-21,53.810001,54.009998,51.520000,51.750000,39.210133,92676700
2011-02-28,51.750000,52.599998,51.680000,52.070000,39.452599,74929700
2011-03-07,52.259998,53.880001,51.750000,52.590000,39.846596,69180300
2011-03-14,52.349998,52.520000,50.970001,51.520000,39.309479,63165700
2011-03-21,51.730000,52.950001,51.380001,52.349998,39.942776,53355600
2011-03-28,52.310001,52.740002,51.889999,52.130001,39.774906,44477400
2011-04-04,52.310001,53.240002,52.060001,52.540001,40.087738,48354000
2011-04-11,52.540001,53.959999,52.400002,53.549999,40.858349,45608700
2011-04-18,53.080002,53.950001,52.910000,53.580002,40.881248,28909300
